n, dr =  1000  ????
ind   r               v               rho             Er
0357  2.80453435E+11  1.43532413E+08  3.72067509E-12  3.66459360E+04
0358  2.81553827E+11  1.43689526E+08  3.68761252E-12  3.61898285E+04
0359  2.82658536E+11  1.43845845E+08  3.65486827E-12  3.57395524E+04
0360  2.83767579E+11  1.44001377E+08  3.62243887E-12  3.52950301E+04
0361  2.84880975E+11  1.44156125E+08  3.59032091E-12  3.48561852E+04
0362  2.85998738E+11  1.44310095E+08  3.55851101E-12  3.44229423E+04
0363  2.87120887E+11  1.44463292E+08  3.52700584E-12  3.39952271E+04
0364  2.88247440E+11  1.44615721E+08  3.49580210E-12  3.35729662E+04
0365  2.89378412E+11  1.44767386E+08  3.46489654E-12  3.31560875E+04
0366  2.90513822E+11  1.44918292E+08  3.43428596E-12  3.27445197E+04
0367  2.91653687E+11  1.45068445E+08  3.40396718E-12  3.23381926E+04
0368  2.92798024E+11  1.45217848E+08  3.37393710E-12  3.19370368E+04
0369  2.93946851E+11  1.45366507E+08  3.34419260E-12  3.15409842E+04
0370  2.95100185E+11  1.45514426E+08  3.31473065E-12  3.11499672E+04
0371  2.96258045E+11  1.45661610E+08  3.28554824E-12  3.07639195E+04
0372  2.97420448E+11  1.45808064E+08  3.25664239E-12  3.03827757E+04
0373  2.98587412E+11  1.45953791E+08  3.22801016E-12  3.00064710E+04
0374  2.99758954E+11  1.46098796E+08  3.19964867E-12  2.96349420E+04
0375  3.00935093E+11  1.46243084E+08  3.17155503E-12  2.92681256E+04
0376  3.02115847E+11  1.46386660E+08  3.14372644E-12  2.89059600E+04
0377  3.03301234E+11  1.46529527E+08  3.11616008E-12  2.85483842E+04
0378  3.04491272E+11  1.46671690E+08  3.08885321E-12  2.81953378E+04
0379  3.05685978E+11  1.46813153E+08  3.06180310E-12  2.78467615E+04
0380  3.06885373E+11  1.46953920E+08  3.03500706E-12  2.75025967E+04
0381  3.08089473E+11  1.47093997E+08  3.00846243E-12  2.71627856E+04
0382  3.09298298E+11  1.47233386E+08  2.98216658E-12  2.68272712E+04
0383  3.10511866E+11  1.47372093E+08  2.95611693E-12  2.64959974E+04
0384  3.11730195E+11  1.47510120E+08  2.93031090E-12  2.61689086E+04
0385  3.12953305E+11  1.47647473E+08  2.90474596E-12  2.58459503E+04
0386  3.14181214E+11  1.47784156E+08  2.87941962E-12  2.55270684E+04
0387  3.15413940E+11  1.47920172E+08  2.85432940E-12  2.52122099E+04
0388  3.16651504E+11  1.48055525E+08  2.82947287E-12  2.49013223E+04
0389  3.17893923E+11  1.48190220E+08  2.80484760E-12  2.45943538E+04
0390  3.19141216E+11  1.48324260E+08  2.78045122E-12  2.42912533E+04
0391  3.20393404E+11  1.48457649E+08  2.75628137E-12  2.39919707E+04
0392  3.21650505E+11  1.48590391E+08  2.73233572E-12  2.36964562E+04
0393  3.22912538E+11  1.48722491E+08  2.70861198E-12  2.34046608E+04
0394  3.24179523E+11  1.48853951E+08  2.68510787E-12  2.31165363E+04
0395  3.25451479E+11  1.48984775E+08  2.66182115E-12  2.28320349E+04
0396  3.26728426E+11  1.49114968E+08  2.63874960E-12  2.25511098E+04
0397  3.28010383E+11  1.49244533E+08  2.61589102E-12  2.22737144E+04
0398  3.29297369E+11  1.49373474E+08  2.59324326E-12  2.19998032E+04
0399  3.30589406E+11  1.49501794E+08  2.57080416E-12  2.17293310E+04
0400  3.31886512E+11  1.49629497E+08  2.54857160E-12  2.14622532E+04
0401  3.33188707E+11  1.49756587E+08  2.52654351E-12  2.11985260E+04
0402  3.34496012E+11  1.49883066E+08  2.50471781E-12  2.09381060E+04
0403  3.35808446E+11  1.50008940E+08  2.48309245E-12  2.06809505E+04
0404  3.37126029E+11  1.50134211E+08  2.46166542E-12  2.04270175E+04
0405  3.38448782E+11  1.50258882E+08  2.44043472E-12  2.01762652E+04
0406  3.39776726E+11  1.50382958E+08  2.41939837E-12  1.99286527E+04
0407  3.41109879E+11  1.50506442E+08  2.39855443E-12  1.96841395E+04
0408  3.42448263E+11  1.50629336E+08  2.37790096E-12  1.94426857E+04
0409  3.43791899E+11  1.50751645E+08  2.35743607E-12  1.92042519E+04
0410  3.45140806E+11  1.50873372E+08  2.33715785E-12  1.89687991E+04
0411  3.46495006E+11  1.50994520E+08  2.31706445E-12  1.87362892E+04
0412  3.47854520E+11  1.51115093E+08  2.29715404E-12  1.85066842E+04
0413  3.49219368E+11  1.51235093E+08  2.27742478E-12  1.82799469E+04
0414  3.50589570E+11  1.51354524E+08  2.25787487E-12  1.80560403E+04
0415  3.51965149E+11  1.51473390E+08  2.23850254E-12  1.78349282E+04
0416  3.53346125E+11  1.51591693E+08  2.21930602E-12  1.76165748E+04
0417  3.54732520E+11  1.51709437E+08  2.20028358E-12  1.74009446E+04
0418  3.56124354E+11  1.51826624E+08  2.18143349E-12  1.71880028E+04
0419  3.57521650E+11  1.51943259E+08  2.16275405E-12  1.69777149E+04
0420  3.58924427E+11  1.52059344E+08  2.14424358E-12  1.67700470E+04
0421  3.60332709E+11  1.52174881E+08  2.12590041E-12  1.65649656E+04
0422  3.61746516E+11  1.52289876E+08  2.10772290E-12  1.63624375E+04
0423  3.63165871E+11  1.52404329E+08  2.08970942E-12  1.61624302E+04
0424  3.64590794E+11  1.52518245E+08  2.07185837E-12  1.59649113E+04
0425  3.66021309E+11  1.52631626E+08  2.05416815E-12  1.57698493E+04
0426  3.67457436E+11  1.52744476E+08  2.03663718E-12  1.55772126E+04
0427  3.68899198E+11  1.52856797E+08  2.01926392E-12  1.53869705E+04
0428  3.70346617E+11  1.52968592E+08  2.00204682E-12  1.51990922E+04
0429  3.71799715E+11  1.53079864E+08  1.98498435E-12  1.50135478E+04
0430  3.73258514E+11  1.53190617E+08  1.96807503E-12  1.48303074E+04
0431  3.74723037E+11  1.53300852E+08  1.95131734E-12  1.46493418E+04
0432  3.76193307E+11  1.53410573E+08  1.93470983E-12  1.44706220E+04
0433  3.77669345E+11  1.53519783E+08  1.91825104E-12  1.42941194E+04
0434  3.79151174E+11  1.53628485E+08  1.90193952E-12  1.41198058E+04
0435  3.80638818E+11  1.53736680E+08  1.88577385E-12  1.39476535E+04
0436  3.82132299E+11  1.53844373E+08  1.86975262E-12  1.37776350E+04
0437  3.83631639E+11  1.53951565E+08  1.85387444E-12  1.36097231E+04
0438  3.85136863E+11  1.54058260E+08  1.83813792E-12  1.34438911E+04
0439  3.86647992E+11  1.54164461E+08  1.82254171E-12  1.32801128E+04
0440  3.88165050E+11  1.54270169E+08  1.80708444E-12  1.31183619E+04
0441  3.89688061E+11  1.54375388E+08  1.79176479E-12  1.29586129E+04
0442  3.91217047E+11  1.54480120E+08  1.77658144E-12  1.28008403E+04
0443  3.92752033E+11  1.54584368E+08  1.76153308E-12  1.26450191E+04
0444  3.94293041E+11  1.54688135E+08  1.74661841E-12  1.24911247E+04
0445  3.95840096E+11  1.54791422E+08  1.73183616E-12  1.23391327E+04
0446  3.97393220E+11  1.54894234E+08  1.71718506E-12  1.21890189E+04
0447  3.98952439E+11  1.54996572E+08  1.70266386E-12  1.20407597E+04
0448  4.00517775E+11  1.55098439E+08  1.68827133E-12  1.18943316E+04
0449  4.02089253E+11  1.55199837E+08  1.67400622E-12  1.17497115E+04
0450  4.03666897E+11  1.55300769E+08  1.65986735E-12  1.16068766E+04
0451  4.05250731E+11  1.55401238E+08  1.64585349E-12  1.14658042E+04
0452  4.06840780E+11  1.55501245E+08  1.63196347E-12  1.13264723E+04
0453  4.08437067E+11  1.55600794E+08  1.61819611E-12  1.11888589E+04
0454  4.10039617E+11  1.55699887E+08  1.60455026E-12  1.10529422E+04
0455  4.11648455E+11  1.55798526E+08  1.59102475E-12  1.09187010E+04
0456  4.13263606E+11  1.55896714E+08  1.57761846E-12  1.07861140E+04
0457  4.14885093E+11  1.55994453E+08  1.56433025E-12  1.06551606E+04
0458  4.16512943E+11  1.56091745E+08  1.55115901E-12  1.05258201E+04
0459  4.18147180E+11  1.56188594E+08  1.53810365E-12  1.03980722E+04
0460  4.19787829E+11  1.56285000E+08  1.52516306E-12  1.02718969E+04
0461  4.21434916E+11  1.56380967E+08  1.51233617E-12  1.01472744E+04
0462  4.23088465E+11  1.56476497E+08  1.49962191E-12  1.00241853E+04
0463  4.24748501E+11  1.56571592E+08  1.48701923E-12  9.90261026E+03
0464  4.26415051E+11  1.56666254E+08  1.47452707E-12  9.78253027E+03
0465  4.28088140E+11  1.56760486E+08  1.46214440E-12  9.66392657E+03
0466  4.29767794E+11  1.56854291E+08  1.44987020E-12  9.54678065E+03
0467  4.31454038E+11  1.56947669E+08  1.43770345E-12  9.43107421E+03
0468  4.33146898E+11  1.57040624E+08  1.42564315E-12  9.31678921E+03
0469  4.34846400E+11  1.57133157E+08  1.41368831E-12  9.20390784E+03
0470  4.36552571E+11  1.57225272E+08  1.40183793E-12  9.09241252E+03
0471  4.38265435E+11  1.57316969E+08  1.39009106E-12  8.98228588E+03
0472  4.39985021E+11  1.57408252E+08  1.37844671E-12  8.87351079E+03
0473  4.41711353E+11  1.57499122E+08  1.36690395E-12  8.76607034E+03
0474  4.43444459E+11  1.57589582E+08  1.35546183E-12  8.65994782E+03
0475  4.45184365E+11  1.57679633E+08  1.34411941E-12  8.55512677E+03
0476  4.46931098E+11  1.57769278E+08  1.33287577E-12  8.45159091E+03
0477  4.48684684E+11  1.57858519E+08  1.32173000E-12  8.34932417E+03
0478  4.50445150E+11  1.57947358E+08  1.31068118E-12  8.24831071E+03
0479  4.52212524E+11  1.58035797E+08  1.29972842E-12  8.14853487E+03
0480  4.53986832E+11  1.58123839E+08  1.28887084E-12  8.04998120E+03
0481  4.55768103E+11  1.58211484E+08  1.27810755E-12  7.95263446E+03
0482  4.57556362E+11  1.58298736E+08  1.26743769E-12  7.85647957E+03
0483  4.59351637E+11  1.58385595E+08  1.25686040E-12  7.76150169E+03
0484  4.61153957E+11  1.58472066E+08  1.24637481E-12  7.66768613E+03
0485  4.62963348E+11  1.58558148E+08  1.23598010E-12  7.57501841E+03
0486  4.64779839E+11  1.58643844E+08  1.22567541E-12  7.48348423E+03
0487  4.66603456E+11  1.58729157E+08  1.21545994E-12  7.39306947E+03
0488  4.68434229E+11  1.58814088E+08  1.20533285E-12  7.30376020E+03
0489  4.70272185E+11  1.58898639E+08  1.19529334E-12  7.21554265E+03
0490  4.72117353E+11  1.58982812E+08  1.18534060E-12  7.12840323E+03
0491  4.73969760E+11  1.59066609E+08  1.17547385E-12  7.04232855E+03
0492  4.75829436E+11  1.59150032E+08  1.16569228E-12  6.95730535E+03
0493  4.77696408E+11  1.59233082E+08  1.15599514E-12  6.87332058E+03
0494  4.79570705E+11  1.59315763E+08  1.14638164E-12  6.79036131E+03
0495  4.81452357E+11  1.59398074E+08  1.13685102E-12  6.70841483E+03
0496  4.83341391E+11  1.59480020E+08  1.12740253E-12  6.62746853E+03
0497  4.85237837E+11  1.59561600E+08  1.11803542E-12  6.54751002E+03
0498  4.87141724E+11  1.59642817E+08  1.10874894E-12  6.46852702E+03
0499  4.89053081E+11  1.59723674E+08  1.09954237E-12  6.39050744E+03
0500  4.90971938E+11  1.59804171E+08  1.09041498E-12  6.31343932E+03
0501  4.92898323E+11  1.59884311E+08  1.08136605E-12  6.23731087E+03
0502  4.94832267E+11  1.59964095E+08  1.07239486E-12  6.16211043E+03
0503  4.96773799E+11  1.60043525E+08  1.06350072E-12  6.08782651E+03
0504  4.98722949E+11  1.60122603E+08  1.05468292E-12  6.01444775E+03
0505  5.00679746E+11  1.60201331E+08  1.04594078E-12  5.94196294E+03
0506  5.02644222E+11  1.60279710E+08  1.03727360E-12  5.87036101E+03
0507  5.04616405E+11  1.60357742E+08  1.02868072E-12  5.79963103E+03
0508  5.06596326E+11  1.60435429E+08  1.02016145E-12  5.72976222E+03
0509  5.08584015E+11  1.60512773E+08  1.01171514E-12  5.66074391E+03
0510  5.10579504E+11  1.60589775E+08  1.00334113E-12  5.59256559E+03
0511  5.12582822E+11  1.60666437E+08  9.95038770E-13  5.52521687E+03
0512  5.14594000E+11  1.60742761E+08  9.86807408E-13  5.45868750E+03
0513  5.16613070E+11  1.60818748E+08  9.78646408E-13  5.39296736E+03
0514  5.18640061E+11  1.60894400E+08  9.70555137E-13  5.32804644E+03
0515  5.20675006E+11  1.60969719E+08  9.62532970E-13  5.26391487E+03
0516  5.22717934E+11  1.61044706E+08  9.54579284E-13  5.20056292E+03
0517  5.24768879E+11  1.61119364E+08  9.46693467E-13  5.13798095E+03
0518  5.26827871E+11  1.61193692E+08  9.38874909E-13  5.07615946E+03
0519  5.28894941E+11  1.61267694E+08  9.31123007E-13  5.01508908E+03
0520  5.30970122E+11  1.61341371E+08  9.23437166E-13  4.95476053E+03
0521  5.33053445E+11  1.61414725E+08  9.15816792E-13  4.89516467E+03
0522  5.35144942E+11  1.61487756E+08  9.08261302E-13  4.83629247E+03
0523  5.37244645E+11  1.61560467E+08  9.00770115E-13  4.77813501E+03
0524  5.39352587E+11  1.61632859E+08  8.93342657E-13  4.72068348E+03
0525  5.41468800E+11  1.61704934E+08  8.85978360E-13  4.66392919E+03
0526  5.43593316E+11  1.61776694E+08  8.78676659E-13  4.60786356E+03
0527  5.45726167E+11  1.61848139E+08  8.71436998E-13  4.55247809E+03
0528  5.47867387E+11  1.61919271E+08  8.64258823E-13  4.49776443E+03
0529  5.50017009E+11  1.61990093E+08  8.57141588E-13  4.44371431E+03
0530  5.52175064E+11  1.62060605E+08  8.50084750E-13  4.39031955E+03
0531  5.54341587E+11  1.62130809E+08  8.43087772E-13  4.33757211E+03
0532  5.56516611E+11  1.62200706E+08  8.36150123E-13  4.28546403E+03
0533  5.58700169E+11  1.62270298E+08  8.29271276E-13  4.23398743E+03
0534  5.60892294E+11  1.62339586E+08  8.22450709E-13  4.18313457E+03
0535  5.63093020E+11  1.62408573E+08  8.15687906E-13  4.13289778E+03
0536  5.65302381E+11  1.62477259E+08  8.08982354E-13  4.08326950E+03
0537  5.67520410E+11  1.62545645E+08  8.02333548E-13  4.03424224E+03
0538  5.69747143E+11  1.62613734E+08  7.95740984E-13  3.98580863E+03
0539  5.71982612E+11  1.62681527E+08  7.89204165E-13  3.93796139E+03
0540  5.74226852E+11  1.62749024E+08  7.82722598E-13  3.89069331E+03
0541  5.76479898E+11  1.62816229E+08  7.76295796E-13  3.84399730E+03
0542  5.78741784E+11  1.62883141E+08  7.69923275E-13  3.79786633E+03
0543  5.81012544E+11  1.62949762E+08  7.63604556E-13  3.75229348E+03
0544  5.83292215E+11  1.63016095E+08  7.57339165E-13  3.70727190E+03
0545  5.85580830E+11  1.63082139E+08  7.51126632E-13  3.66279484E+03
0546  5.87878424E+11  1.63147897E+08  7.44966491E-13  3.61885562E+03
0547  5.90185033E+11  1.63213370E+08  7.38858281E-13  3.57544765E+03
0548  5.92500693E+11  1.63278559E+08  7.32801545E-13  3.53256444E+03
0549  5.94825438E+11  1.63343466E+08  7.26795831E-13  3.49019954E+03
0550  5.97159305E+11  1.63408092E+08  7.20840691E-13  3.44834662E+03
0551  5.99502329E+11  1.63472438E+08  7.14935680E-13  3.40699940E+03
0552  6.01854546E+11  1.63536506E+08  7.09080359E-13  3.36615171E+03
0553  6.04215992E+11  1.63600297E+08  7.03274292E-13  3.32579742E+03
0554  6.06586704E+11  1.63663812E+08  6.97517047E-13  3.28593050E+03
0555  6.08966717E+11  1.63727053E+08  6.91808195E-13  3.24654500E+03
0556  6.11356069E+11  1.63790020E+08  6.86147315E-13  3.20763502E+03
0557  6.13754796E+11  1.63852716E+08  6.80533985E-13  3.16919475E+03
0558  6.16162934E+11  1.63915142E+08  6.74967790E-13  3.13121846E+03
0559  6.18580521E+11  1.63977298E+08  6.69448318E-13  3.09370047E+03
0560  6.21007594E+11  1.64039186E+08  6.63975161E-13  3.05663518E+03
0561  6.23444189E+11  1.64100808E+08  6.58547914E-13  3.02001706E+03
0562  6.25890345E+11  1.64162165E+08  6.53166176E-13  2.98384066E+03
0563  6.28346098E+11  1.64223257E+08  6.47829551E-13  2.94810058E+03
0564  6.30811487E+11  1.64284086E+08  6.42537646E-13  2.91279149E+03
0565  6.33286550E+11  1.64344654E+08  6.37290070E-13  2.87790814E+03
0566  6.35771323E+11  1.64404961E+08  6.32086438E-13  2.84344533E+03
0567  6.38265846E+11  1.64465010E+08  6.26926367E-13  2.80939793E+03
0568  6.40770156E+11  1.64524800E+08  6.21809478E-13  2.77576087E+03
0569  6.43284292E+11  1.64584333E+08  6.16735397E-13  2.74252915E+03
0570  6.45808293E+11  1.64643611E+08  6.11703750E-13  2.70969784E+03
0571  6.48342197E+11  1.64702635E+08  6.06714169E-13  2.67726204E+03
0572  6.50886043E+11  1.64761406E+08  6.01766289E-13  2.64521694E+03
0573  6.53439870E+11  1.64819924E+08  5.96859749E-13  2.61355778E+03
0574  6.56003717E+11  1.64878192E+08  5.91994190E-13  2.58227985E+03
0575  6.58577624E+11  1.64936210E+08  5.87169255E-13  2.55137852E+03
0576  6.61161630E+11  1.64993980E+08  5.82384595E-13  2.52084920E+03
0577  6.63755774E+11  1.65051503E+08  5.77639859E-13  2.49068735E+03
0578  6.66360097E+11  1.65108779E+08  5.72934703E-13  2.46088852E+03
0579  6.68974638E+11  1.65165811E+08  5.68268784E-13  2.43144827E+03
0580  6.71599438E+11  1.65222599E+08  5.63641762E-13  2.40236224E+03
0581  6.74234537E+11  1.65279144E+08  5.59053301E-13  2.37362614E+03
0582  6.76879974E+11  1.65335448E+08  5.54503070E-13  2.34523569E+03
0583  6.79535792E+11  1.65391511E+08  5.49990736E-13  2.31718670E+03
0584  6.82202029E+11  1.65447335E+08  5.45515974E-13  2.28947502E+03
0585  6.84878728E+11  1.65502920E+08  5.41078459E-13  2.26209654E+03
0586  6.87565929E+11  1.65558269E+08  5.36677870E-13  2.23504721E+03
0587  6.90263674E+11  1.65613382E+08  5.32313889E-13  2.20832305E+03
0588  6.92972004E+11  1.65668260E+08  5.27986201E-13  2.18192008E+03
0589  6.95690960E+11  1.65722904E+08  5.23694492E-13  2.15583443E+03
0590  6.98420585E+11  1.65777315E+08  5.19438455E-13  2.13006222E+03
0591  7.01160919E+11  1.65831495E+08  5.15217781E-13  2.10459965E+03
0592  7.03912005E+11  1.65885444E+08  5.11032166E-13  2.07944297E+03
0593  7.06673886E+11  1.65939164E+08  5.06881310E-13  2.05458847E+03
0594  7.09446603E+11  1.65992655E+08  5.02764914E-13  2.03003247E+03
0595  7.12230199E+11  1.66045919E+08  4.98682682E-13  2.00577135E+03
0596  7.15024717E+11  1.66098956E+08  4.94634321E-13  1.98180153E+03
0597  7.17830200E+11  1.66151769E+08  4.90619540E-13  1.95811949E+03
0598  7.20646690E+11  1.66204357E+08  4.86638051E-13  1.93472173E+03
0599  7.23474231E+11  1.66256722E+08  4.82689570E-13  1.91160481E+03
0600  7.26312867E+11  1.66308864E+08  4.78773812E-13  1.88876531E+03
0601  7.29162639E+11  1.66360786E+08  4.74890499E-13  1.86619988E+03
0602  7.32023594E+11  1.66412487E+08  4.71039352E-13  1.84390520E+03
0603  7.34895774E+11  1.66463970E+08  4.67220096E-13  1.82187799E+03
0604  7.37779223E+11  1.66515234E+08  4.63432459E-13  1.80011499E+03
0605  7.40673985E+11  1.66566281E+08  4.59676170E-13  1.77861303E+03
0606  7.43580106E+11  1.66617112E+08  4.55950962E-13  1.75736892E+03
0607  7.46497629E+11  1.66667727E+08  4.52256568E-13  1.73637956E+03
0608  7.49426599E+11  1.66718129E+08  4.48592726E-13  1.71564185E+03
0609  7.52367061E+11  1.66768317E+08  4.44959175E-13  1.69515275E+03
0610  7.55319061E+11  1.66818294E+08  4.41355657E-13  1.67490926E+03
0611  7.58282643E+11  1.66868059E+08  4.37781916E-13  1.65490839E+03
0612  7.61257853E+11  1.66917613E+08  4.34237698E-13  1.63514722E+03
0613  7.64244737E+11  1.66966959E+08  4.30722751E-13  1.61562284E+03
0614  7.67243340E+11  1.67016096E+08  4.27236826E-13  1.59633239E+03
0615  7.70253708E+11  1.67065025E+08  4.23779676E-13  1.57727304E+03
0616  7.73275888E+11  1.67113748E+08  4.20351057E-13  1.55844199E+03
0617  7.76309926E+11  1.67162266E+08  4.16950725E-13  1.53983649E+03
0618  7.79355868E+11  1.67210579E+08  4.13578440E-13  1.52145382E+03
0619  7.82413762E+11  1.67258688E+08  4.10233964E-13  1.50329127E+03
0620  7.85483653E+11  1.67306595E+08  4.06917060E-13  1.48534618E+03
0621  7.88565589E+11  1.67354300E+08  4.03627495E-13  1.46761594E+03
0622  7.91659618E+11  1.67401804E+08  4.00365035E-13  1.45009794E+03
0623  7.94765787E+11  1.67449108E+08  3.97129453E-13  1.43278962E+03
0624  7.97884143E+11  1.67496212E+08  3.93920518E-13  1.41568845E+03
0625  8.01014734E+11  1.67543119E+08  3.90738006E-13  1.39879192E+03
0626  8.04157608E+11  1.67589828E+08  3.87581692E-13  1.38209757E+03
0627  8.07312814E+11  1.67636341E+08  3.84451355E-13  1.36560296E+03
0628  8.10480400E+11  1.67682659E+08  3.81346774E-13  1.34930567E+03
0629  8.13660414E+11  1.67728782E+08  3.78267731E-13  1.33320333E+03
0630  8.16852905E+11  1.67774711E+08  3.75214011E-13  1.31729358E+03
0631  8.20057922E+11  1.67820447E+08  3.72185398E-13  1.30157410E+03
0632  8.23275515E+11  1.67865991E+08  3.69181682E-13  1.28604259E+03
0633  8.26505732E+11  1.67911344E+08  3.66202651E-13  1.27069678E+03
0634  8.29748624E+11  1.67956507E+08  3.63248096E-13  1.25553445E+03
0635  8.33004239E+11  1.68001480E+08  3.60317811E-13  1.24055337E+03
0636  8.36272628E+11  1.68046265E+08  3.57411592E-13  1.22575136E+03
0637  8.39553841E+11  1.68090862E+08  3.54529234E-13  1.21112626E+03
0638  8.42847928E+11  1.68135272E+08  3.51670537E-13  1.19667594E+03
0639  8.46154939E+11  1.68179496E+08  3.48835300E-13  1.18239829E+03
0640  8.49474927E+11  1.68223535E+08  3.46023327E-13  1.16829123E+03
0641  8.52807940E+11  1.68267389E+08  3.43234421E-13  1.15435272E+03
0642  8.56154031E+11  1.68311060E+08  3.40468387E-13  1.14058071E+03
0643  8.59513251E+11  1.68354548E+08  3.37725034E-13  1.12697320E+03
0644  8.62885652E+11  1.68397854E+08  3.35004170E-13  1.11352821E+03
0645  8.66271284E+11  1.68440980E+08  3.32305605E-13  1.10024379E+03
0646  8.69670200E+11  1.68483924E+08  3.29629152E-13  1.08711800E+03
0647  8.73082452E+11  1.68526690E+08  3.26974626E-13  1.07414893E+03
0648  8.76508092E+11  1.68569276E+08  3.24341842E-13  1.06133470E+03
0649  8.79947174E+11  1.68611685E+08  3.21730616E-13  1.04867344E+03
0650  8.83399749E+11  1.68653917E+08  3.19140768E-13  1.03616331E+03
0651  8.86865870E+11  1.68695972E+08  3.16572119E-13  1.02380250E+03
0652  8.90345592E+11  1.68737852E+08  3.14024490E-13  1.01158920E+03
0653  8.93838966E+11  1.68779557E+08  3.11497705E-13  9.99521653E+02
0654  8.97346047E+11  1.68821088E+08  3.08991589E-13  9.87598092E+02
0655  9.00866889E+11  1.68862446E+08  3.06505968E-13  9.75816791E+02
0656  9.04401545E+11  1.68903632E+08  3.04040671E-13  9.64176039E+02
0657  9.07950069E+11  1.68944645E+08  3.01595528E-13  9.52674147E+02
0658  9.11512517E+11  1.68985488E+08  2.99170368E-13  9.41309445E+02
0659  9.15088942E+11  1.69026161E+08  2.96765026E-13  9.30080285E+02
0660  9.18679400E+11  1.69066665E+08  2.94379335E-13  9.18985039E+02
0661  9.22283946E+11  1.69106999E+08  2.92013130E-13  9.08022096E+02
0662  9.25902634E+11  1.69147166E+08  2.89666249E-13  8.97189868E+02
0663  9.29535521E+11  1.69187166E+08  2.87338529E-13  8.86486785E+02
0664  9.33182661E+11  1.69226999E+08  2.85029811E-13  8.75911296E+02
0665  9.36844112E+11  1.69266667E+08  2.82739936E-13  8.65461867E+02
0666  9.40519929E+11  1.69306170E+08  2.80468745E-13  8.55136987E+02
0667  9.44210168E+11  1.69345508E+08  2.78216084E-13  8.44935158E+02
0668  9.47914886E+11  1.69384683E+08  2.75981796E-13  8.34854905E+02
0669  9.51634141E+11  1.69423696E+08  2.73765729E-13  8.24894767E+02
0670  9.55367988E+11  1.69462546E+08  2.71567731E-13  8.15053303E+02
0671  9.59116485E+11  1.69501235E+08  2.69387651E-13  8.05329090E+02
0672  9.62879690E+11  1.69539763E+08  2.67225338E-13  7.95720720E+02
0673  9.66657661E+11  1.69578132E+08  2.65080646E-13  7.86226803E+02
0674  9.70450454E+11  1.69616341E+08  2.62953427E-13  7.76845966E+02
0675  9.74258129E+11  1.69654392E+08  2.60843536E-13  7.67576854E+02
0676  9.78080744E+11  1.69692285E+08  2.58750827E-13  7.58418126E+02
0677  9.81918358E+11  1.69730020E+08  2.56675158E-13  7.49368458E+02
0678  9.85771029E+11  1.69767600E+08  2.54616387E-13  7.40426543E+02
0679  9.89638816E+11  1.69805023E+08  2.52574374E-13  7.31591089E+02
0680  9.93521779E+11  1.69842292E+08  2.50548978E-13  7.22860819E+02
0681  9.97419977E+11  1.69879406E+08  2.48540062E-13  7.14234474E+02
0682  1.00133347E+12  1.69916367E+08  2.46547488E-13  7.05710806E+02
0683  1.00526232E+12  1.69953174E+08  2.44571120E-13  6.97288587E+02
0684  1.00920658E+12  1.69989829E+08  2.42610825E-13  6.88966600E+02
0685  1.01316632E+12  1.70026333E+08  2.40666467E-13  6.80743645E+02
0686  1.01714160E+12  1.70062685E+08  2.38737915E-13  6.72618535E+02
0687  1.02113247E+12  1.70098888E+08  2.36825038E-13  6.64590098E+02
0688  1.02513900E+12  1.70134940E+08  2.34927704E-13  6.56657177E+02
0689  1.02916125E+12  1.70170843E+08  2.33045786E-13  6.48818627E+02
0690  1.03319929E+12  1.70206598E+08  2.31179155E-13  6.41073318E+02
0691  1.03725317E+12  1.70242205E+08  2.29327685E-13  6.33420135E+02
0692  1.04132295E+12  1.70277666E+08  2.27491248E-13  6.25857973E+02
0693  1.04540870E+12  1.70312979E+08  2.25669722E-13  6.18385745E+02
0694  1.04951048E+12  1.70348147E+08  2.23862982E-13  6.11002372E+02
0695  1.05362836E+12  1.70383170E+08  2.22070906E-13  6.03706793E+02
0696  1.05776239E+12  1.70418048E+08  2.20293372E-13  5.96497955E+02
0697  1.06191265E+12  1.70452782E+08  2.18530259E-13  5.89374822E+02
0698  1.06607918E+12  1.70487373E+08  2.16781449E-13  5.82336368E+02
0699  1.07026207E+12  1.70521821E+08  2.15046823E-13  5.75381581E+02
0700  1.07446137E+12  1.70556127E+08  2.13326263E-13  5.68509458E+02
0701  1.07867714E+12  1.70590292E+08  2.11619653E-13  5.61719012E+02
0702  1.08290946E+12  1.70624316E+08  2.09926877E-13  5.55009265E+02
0703  1.08715838E+12  1.70658199E+08  2.08247822E-13  5.48379254E+02
0704  1.09142397E+12  1.70691943E+08  2.06582373E-13  5.41828024E+02
0705  1.09570630E+12  1.70725549E+08  2.04930419E-13  5.35354633E+02
0706  1.10000543E+12  1.70759015E+08  2.03291847E-13  5.28958152E+02
0707  1.10432143E+12  1.70792344E+08  2.01666547E-13  5.22637660E+02
0708  1.10865436E+12  1.70825536E+08  2.00054410E-13  5.16392250E+02
0709  1.11300430E+12  1.70858591E+08  1.98455326E-13  5.10221024E+02
0710  1.11737130E+12  1.70891510E+08  1.96869188E-13  5.04123097E+02
0711  1.12175544E+12  1.70924294E+08  1.95295889E-13  4.98097591E+02
0712  1.12615677E+12  1.70956942E+08  1.93735324E-13  4.92143642E+02
0713  1.13057538E+12  1.70989457E+08  1.92187386E-13  4.86260395E+02
0714  1.13501132E+12  1.71021838E+08  1.90651972E-13  4.80447006E+02
