a_kram					b_kram
13.1351597305		-4.5182188206
									 r									 rho										 v									pgas										 T										mu									a_sq
     1290100000000.0	          6.0862e-11	  130760.00000000001	             317.849	            38775.39	  0.6124648951341028	     5222400000000.0
     1288600000000.0	          9.2071e-11	             86638.0	            490.7446	             39579.6	  0.6125455479751611	     5330100000000.0
     1287200000000.0	           1.297e-10	   61639.99999999999	            710.2771	            40667.53	  0.6125754887473372	     5476300000000.0
     1285700000000.0	          1.7247e-10	             46461.0	              979.21	            42158.33	   0.612520711962429	     5677500000000.0
     1284100000000.0	          2.2202e-10	             36180.0	            1313.288	            43916.27	  0.6124310837558287	     5915000000000.0
     1282400000000.0	          2.8377e-10	  28383.999999999996	            1757.627	            45981.43	   0.612381263482469	     6193900000000.0
     1280500000000.0	          3.5404e-10	             22817.0	            2313.688	            48509.42	  0.6123127126901323	     6535100000000.0
     1278500000000.0	          4.4712e-10	             18125.0	            3095.711	            51391.11	  0.6122817864008251	     6923700000000.0
     1276300000000.0	          6.0813e-10	             13372.0	            4476.678	            54638.01	  0.6122588909416191	     7361300000000.0
     1273900000000.0	           8.137e-10	             10031.0	             6411.72	            58484.86	  0.6122557583695408	     7879800000000.0
     1271500000000.0	          1.0924e-09	              7499.9	            9245.866	            62818.22	  0.6122367275040766	     8463700000000.0
     1269000000000.0	          1.4748e-09	              5577.6	            13440.03	            67639.16	  0.6122527614070045	     9113200000000.0
     1266400000000.0	          2.0001e-09	              4129.7	            19660.95	            72959.91	  0.6122533314743519	     9830100000000.0
     1263700000000.0	          2.7206e-09	              3048.9	            28884.63	            78799.92	  0.6122422801635118	    10617000000000.0
     1260900000000.0	          3.7067e-09	              2247.6	            42542.17	            85184.71	  0.6122504384406247	    11477000000000.0
     1258100000000.0	          5.0528e-09	  1656.3000000000002	            62729.52	             92145.5	  0.6122572424598083	    12415000000000.0
     1255100000000.0	          6.8858e-09	              1221.1	            92510.46	            99719.16	  0.6122683804653116	    13435000000000.0
     1253500000000.0	          8.1404e-09	              1035.5	            114164.3	            104093.9	  0.6122663112964756	    14024000000000.0
     1252700000000.0	          8.8838e-09	               950.2	            127420.0	            106459.9	  0.6122755007280142	    14343000000000.0
